DateTime,Entries,UniqueIPs
1462170242,1442,1468
1462195123,1470,1497
1462210017,1458,1484
1462233307,1433,1459
1462256655,1414,1441
1462281955,1434,1461
1462296672,1414,1441
1462321875,1430,1459
1462343896,1412,1441
1462369389,1431,1459
1462382866,1451,1479
1462408771,1447,1474
1462430038,1418,1446
1462454452,1394,1423
1462469700,1416,1447
1462494550,1438,1472
1462515594,1441,1475
1462541606,1475,1510
1462555644,1500,1536
1462579873,1546,1582
1462602961,1527,1562
1462628482,1517,1552
1462642937,1534,1569
1462666877,1519,1551
1462689461,1513,1545
1462713649,1527,1559
1462729003,1511,1545
1462753143,1513,1546
1462775522,1535,1568
1462800605,1512,1545
1462815118,1482,1512
1462840313,1478,1511
1462861896,1502,1536
1462886323,1474,1508
1462901113,1500,1535
1462926653,1515,1551
1462947747,1487,1523
1462972577,1499,1537
1462987472,1476,1514
1463012299,1464,1505
1463035230,1456,1496
1463059916,1462,1508
1463073814,1435,1480
1463097436,1483,1529
1463121349,1412,1455
1463145357,1422,1465
1463160338,1439,1482
1463184738,1400,1444
1463207571,1393,1436
1463232651,1433,1479
1463246664,1406,1450
1463271627,1415,1460
1463294281,1392,1432
1463319497,1365,1401
1463333304,1383,1419
1463358282,1416,1453
1463380872,1370,1407
1463405766,1366,1399
1463419951,1354,1387
1463445300,1360,1392
1463466485,1333,1364
1463490238,1388,1420
1463506358,1330,1360
1463532305,1341,1369
1463552559,1352,1379
1463575927,1355,1381
1463592231,1334,1360
1463618214,1400,1428
1463639557,1374,1404
1463664368,1398,1429
1463678834,1379,1409
1463703882,1431,1463
1463725321,1413,1445
1463749026,1439,1475
1463766153,1396,1432
1463791644,1421,1457
1463812000,1413,1449
1463834355,1447,1484
1463852029,1416,1450
1463876876,1441,1473
1463898538,1437,1468
1463922474,1507,1539
1463938693,1464,1495
1463964036,1468,1500
1463985701,1452,1486
1464009285,1484,1516
1464024491,1496,1531
1464048177,1519,1556
1464071844,1487,1523
1464096886,1519,1556
1464111387,1538,1577
1464134962,1505,1546
1464157745,1520,1561
1464180791,1549,1589
1464197585,1530,1569
1464222526,1526,1562
1464243908,1521,1555
1464265923,1582,1619
1464283408,1505,1542
1464305066,1549,1586
1464330716,1496,1531
